Hours since 00:00 Jan 1,Hourly Data: System power generated (kW)
6089.5,110754
6090.5,111518
6091.5,17428.2
6092.5,-607.2
6093.5,-607.2
6094.5,-607.2
6095.5,-607.2
6096.5,-607.2
6097.5,-607.2
6098.5,-607.2
6099.5,-607.2
6100.5,-607.2
6101.5,-607.2
6102.5,-607.2
6103.5,-607.2
6104.5,-1859.02
6105.5,-3662.84
6106.5,85836.4
6107.5,109804
6108.5,109016
6109.5,108637
6110.5,108721
6111.5,109262
6112.5,110111
6113.5,110431
6114.5,111948
6115.5,112571
6116.5,88337.1
6117.5,-607.2
6118.5,-607.2
6119.5,-607.2
6120.5,-607.2
6121.5,-607.2
6122.5,-607.2
6123.5,-607.2
6124.5,-607.2
6125.5,-607.2
6126.5,-607.2
6127.5,-607.2
6128.5,-607.2
6129.5,-3697.5
6130.5,58730.8
6131.5,110516
6132.5,109860
6133.5,109494
6134.5,108922
6135.5,109266
6136.5,111229
6137.5,108965
6138.5,77351.5
6139.5,-607.2
6140.5,-607.2
6141.5,-607.2
6142.5,-607.2
6143.5,-607.2
6144.5,-607.2
6145.5,-607.2
6146.5,-607.2
6147.5,-607.2
6148.5,-607.2
6149.5,-607.2
6150.5,-607.2
6151.5,-607.2
6152.5,-1825.8
6153.5,-3666.35
6154.5,85547.7
6155.5,110212
6156.5,109329
6157.5,108814
6158.5,108818
6159.5,111779
6160.5,108767
6161.5,111144
6162.5,112552
6163.5,103812
6164.5,-607.2
6165.5,-607.2
6166.5,-607.2
6167.5,-607.2
6168.5,-607.2
6169.5,-607.2
6170.5,-607.2
6171.5,-607.2
6172.5,-607.2
6173.5,-607.2
6174.5,-607.2
6175.5,-607.2
6176.5,-3138.04
6177.5,-835.968
6178.5,-5597.28
6179.5,109373
6180.5,108730
6181.5,111808
6182.5,106929
6183.5,109005
6184.5,109825
6185.5,110805
6186.5,111819
6187.5,113936
6188.5,114145
6189.5,67671.3
6190.5,-607.2
6191.5,-607.2
6192.5,-607.2
6193.5,-607.2
6194.5,-607.2
6195.5,-607.2
6196.5,-607.2
6197.5,-607.2
6198.5,-607.2
6199.5,-607.2
6200.5,-607.2
6201.5,-607.2
6202.5,-1880.14
6203.5,-1919.33
6204.5,-835.968
6205.5,-607.2
6206.5,-607.2
6207.5,-6399.29
6208.5,110229
6209.5,111412
6210.5,111134
6211.5,4407.02
6212.5,-607.2
6213.5,-607.2
6214.5,-607.2
6215.5,-607.2
6216.5,-607.2
6217.5,-607.2
6218.5,-607.2
6219.5,-607.2
6220.5,-607.2
6221.5,-607.2
6222.5,-607.2
6223.5,-607.2
6224.5,-607.2
6225.5,-607.2
6226.5,-607.2
6227.5,-607.2
6228.5,-607.2
6229.5,-607.2
6230.5,-607.2
6231.5,-607.2
6232.5,-607.2
6233.5,-607.2
6234.5,-607.2
6235.5,-607.2
6236.5,-607.2
6237.5,-607.2
6238.5,-607.2
6239.5,-607.2
6240.5,-607.2
6241.5,-607.2
6242.5,-607.2
6243.5,-607.2
6244.5,-607.2
6245.5,-607.2
6246.5,-607.2
6247.5,-607.2
6248.5,-607.2
6249.5,-3524.82
6250.5,51807.8
6251.5,111595
6252.5,110998
6253.5,110599
6254.5,110628
6255.5,110877
6256.5,111385
6257.5,111300
6258.5,110165
6259.5,110519
6260.5,26023.5
6261.5,-607.2
6262.5,-607.2
6263.5,-607.2
6264.5,-607.2
6265.5,-607.2
6266.5,-607.2
6267.5,-607.2
6268.5,-607.2
6269.5,-607.2
6270.5,-607.2
6271.5,-607.2
6272.5,-1996.6
6273.5,-3813.57
6274.5,-835.968
6275.5,-5553.76
6276.5,110043
6277.5,109641
6278.5,109587
6279.5,109962
6280.5,110680
6281.5,111629
6282.5,112922
6283.5,113389
6284.5,113219
6285.5,103156
6286.5,-607.2
6287.5,-607.2
6288.5,-607.2
6289.5,-607.2
6290.5,-607.2
6291.5,-607.2
6292.5,-607.2
6293.5,-607.2
6294.5,-607.2
6295.5,-607.2
6296.5,-2760.96
6297.5,31886.9
6298.5,111013
6299.5,109874
6300.5,109043
6301.5,108782
6302.5,112949
6303.5,113106
6304.5,111906
6305.5,110026
6306.5,-835.968
6307.5,-607.2
6308.5,-607.2
6309.5,-607.2
6310.5,-607.2
6311.5,-607.2
6312.5,-607.2
6313.5,-607.2
6314.5,-607.2
6315.5,-607.2
6316.5,-607.2
6317.5,-607.2
6318.5,-607.2
6319.5,-607.2
6320.5,-2269.47
6321.5,6580.15
6322.5,111516
6323.5,110509
6324.5,109716
6325.5,109376
6326.5,109396
6327.5,109794
6328.5,110551
6329.5,111560
6330.5,113537
6331.5,113964
6332.5,114044
6333.5,114056
6334.5,96494.3
6335.5,-607.2
6336.5,-607.2
6337.5,-607.2
6338.5,-607.2
6339.5,-607.2
6340.5,-607.2
6341.5,-607.2
6342.5,-607.2
6343.5,-607.2
6344.5,-2399.14
6345.5,17410.3
6346.5,111185
6347.5,110074
6348.5,109294
6349.5,108881
6350.5,108772
6351.5,109280
6352.5,110137
6353.5,111213
6354.5,112187
6355.5,114258
6356.5,114606
6357.5,114592
6358.5,114313
6359.5,114326
6360.5,26655.5
6361.5,-607.2
6362.5,-607.2
6363.5,-607.2
6364.5,-607.2
6365.5,-607.2
6366.5,-607.2
6367.5,-607.2
6368.5,-2916.79
6369.5,36564.9
6370.5,110376
6371.5,109195
6372.5,108348
6373.5,107816
6374.5,107841
6375.5,108487
6376.5,109794
6377.5,111068
6378.5,112157
6379.5,114363
6380.5,114729
6381.5,114823
6382.5,114801
6383.5,114698
6384.5,114566
6385.5,43784.8
6386.5,-607.2
6387.5,-607.2
6388.5,-607.2
6389.5,-607.2
6390.5,-607.2
6391.5,-607.2
6392.5,-3133.36
6393.5,42415.6
6394.5,110048
6395.5,109002
6396.5,108104
6397.5,107672
6398.5,108187
6399.5,108750
6400.5,109758
6401.5,111012
6402.5,114025
6403.5,114605
6404.5,114612
6405.5,114605
6406.5,114632
6407.5,114727
6408.5,86020.2
6409.5,-607.2
6410.5,-607.2
6411.5,-607.2
6412.5,-607.2
6413.5,-607.2
6414.5,-607.2
6415.5,-607.2
6416.5,-2543.65
6417.5,24480.3
6418.5,110507
6419.5,58697.2
6420.5,-7049.46
6421.5,107878
6422.5,107993
6423.5,108570
6424.5,109567
6425.5,110860
6426.5,113957
6427.5,114556
6428.5,114617
6429.5,114558
6430.5,28366.4
6431.5,-607.2
6432.5,-607.2
6433.5,-607.2
6434.5,-607.2
6435.5,-607.2
6436.5,-607.2
6437.5,-607.2
6438.5,-607.2
6439.5,-607.2
6440.5,-2490.19
6441.5,21342.6
6442.5,111236
6443.5,110365
6444.5,109817
6445.5,109615
6446.5,109836
6447.5,112794
6448.5,110118
6449.5,111461
6450.5,113159
6451.5,17544
6452.5,-607.2
6453.5,-607.2
6454.5,-607.2
6455.5,-607.2
6456.5,-607.2
6457.5,-607.2
6458.5,-607.2
6459.5,-607.2
6460.5,-607.2
6461.5,-607.2
6462.5,-607.2
6463.5,-607.2
6464.5,-607.2
6465.5,-3822.27
6466.5,-835.968
6467.5,-5277.61
6468.5,110784
6469.5,110574
6470.5,110584
6471.5,110865
6472.5,111469
6473.5,111992
6474.5,113081
6475.5,113288
6476.5,64614.5
6477.5,-607.2
6478.5,-607.2
6479.5,-607.2
6480.5,-607.2
6481.5,-607.2
6482.5,-607.2
6483.5,-607.2
6484.5,-607.2
6485.5,-607.2
6486.5,-607.2
6487.5,-607.2
6488.5,-2453.16
6489.5,22649.9
6490.5,111154
6491.5,110132
6492.5,109439
6493.5,109162
6494.5,109235
6495.5,109708
6496.5,110641
6497.5,111743
6498.5,114252
6499.5,114469
6500.5,114490
6501.5,114512
6502.5,114541
6503.5,114450
6504.5,-607.2
6505.5,-607.2
6506.5,-607.2
6507.5,-607.2
6508.5,-607.2
6509.5,-607.2
6510.5,-607.2
6511.5,-607.2
6512.5,-1919
6513.5,-3912.46
6514.5,-835.968
6515.5,-5795.07
6516.5,109838
6517.5,109610
6518.5,109167
6519.5,109727
6520.5,110655
6521.5,111855
6522.5,113985
6523.5,114396
6524.5,114386
6525.5,114179
6526.5,33774
6527.5,-607.2
6528.5,-607.2
6529.5,-607.2
6530.5,-607.2
6531.5,-607.2
6532.5,-607.2
6533.5,-607.2
6534.5,-607.2
6535.5,-607.2
6536.5,-2415.06
6537.5,21429.7
6538.5,111037
6539.5,109883
6540.5,108955
6541.5,108576
6542.5,108737
6543.5,109422
6544.5,110466
6545.5,111789
6546.5,114346
6547.5,114650
6548.5,114781
6549.5,114795
6550.5,114748
6551.5,114628
6552.5,5285.14
6553.5,-607.2
6554.5,-607.2
6555.5,-607.2
6556.5,-607.2
6557.5,-607.2
6558.5,-607.2
6559.5,-607.2
6560.5,-2021.74
6561.5,374.92
6562.5,111684
6563.5,110590
6564.5,109845
6565.5,109529
6566.5,109551
6567.5,110142
6568.5,111117
6569.5,112172
6570.5,114505
6571.5,114740
6572.5,114820
6573.5,114815
6574.5,114727
6575.5,24516.2
6576.5,-607.2
6577.5,-607.2
6578.5,-607.2
6579.5,-607.2
6580.5,-607.2
6581.5,-607.2
6582.5,-607.2
6583.5,-607.2
6584.5,-607.2
6585.5,-3965.62
6586.5,78309.2
6587.5,111306
6588.5,110630
6589.5,110409
6590.5,110507
6591.5,110962
6592.5,111712
6593.5,112213
6594.5,114077
6595.5,114168
6596.5,114181
6597.5,61257.7
6598.5,-607.2
6599.5,-607.2
6600.5,-607.2
6601.5,-607.2
6602.5,-607.2
6603.5,-607.2
6604.5,-607.2
6605.5,-607.2
6606.5,-607.2
6607.5,-607.2
6608.5,-607.2
6609.5,-3659.22
6610.5,55997.6
6611.5,111492
6612.5,110953
6613.5,110667
6614.5,110739
6615.5,111143
6616.5,111817
6617.5,112030
6618.5,113387
6619.5,113659
6620.5,53420.1
6621.5,-607.2
6622.5,-607.2
6623.5,-607.2
6624.5,-607.2
6625.5,-607.2
6626.5,-607.2
6627.5,-607.2
6628.5,-607.2
6629.5,-607.2
6630.5,-607.2
6631.5,-607.2
6632.5,-607.2
6633.5,-4064.53
6634.5,84526
6635.5,110178
6636.5,109286
6637.5,108912
6638.5,109758
6639.5,110304
6640.5,111176
6641.5,111996
6642.5,113978
6643.5,114264
6644.5,114290
6645.5,114239
6646.5,64089.4
6647.5,-607.2
6648.5,-607.2
6649.5,-607.2
6650.5,-607.2
6651.5,-607.2
6652.5,-607.2
6653.5,-607.2
6654.5,-607.2
6655.5,-607.2
6656.5,-1782.14
6657.5,-3970.55
6658.5,104649
6659.5,110081
6660.5,109294
6661.5,108940
6662.5,109047
6663.5,109657
6664.5,110625
6665.5,111748
6666.5,114058
6667.5,114364
6668.5,114464
6669.5,114435
6670.5,109748
6671.5,-607.2
6672.5,-607.2
6673.5,-607.2
6674.5,-607.2
6675.5,-607.2
6676.5,-607.2
6677.5,-607.2
6678.5,-607.2
6679.5,-607.2
6680.5,-1862.59
6681.5,-3128.73
6682.5,111068
6683.5,109821
6684.5,109011
6685.5,108821
6686.5,109392
6687.5,113153
6688.5,109999
6689.5,113588
6690.5,114055
6691.5,66965.1
6692.5,-607.2
6693.5,-607.2
6694.5,-607.2
6695.5,-607.2
6696.5,-607.2
6697.5,-607.2
6698.5,-607.2
6699.5,-607.2
6700.5,-607.2
6701.5,-607.2
6702.5,-607.2
6703.5,-607.2
6704.5,-607.2
6705.5,-3957.7
6706.5,77571.5
6707.5,19282.2
6708.5,-607.2
6709.5,-607.2
6710.5,-607.2
6711.5,-1993.98
6712.5,-835.968
6713.5,-607.2
6714.5,-607.2
6715.5,-607.2
6716.5,-607.2
6717.5,-607.2
6718.5,-607.2
6719.5,-607.2
6720.5,-607.2
6721.5,-607.2
6722.5,-607.2
6723.5,-607.2
6724.5,-607.2
6725.5,-607.2
6726.5,-607.2
6727.5,-607.2
6728.5,-607.2
6729.5,-4239.94
6730.5,95677.3
6731.5,110380
6732.5,109760
6733.5,109680
6734.5,111263
6735.5,108794
6736.5,111730
6737.5,42513.3
6738.5,-607.2
6739.5,-607.2
6740.5,-607.2
6741.5,-607.2
6742.5,-607.2
6743.5,-607.2
6744.5,-607.2
6745.5,-607.2
6746.5,-607.2
6747.5,-607.2
6748.5,-607.2
6749.5,-607.2
6750.5,-607.2
6751.5,-607.2
6752.5,-607.2
6753.5,-2821.29
6754.5,16589.8
6755.5,111986
6756.5,111504
6757.5,111275
6758.5,100616
6759.5,-4737.35
6760.5,111828
6761.5,3791.01
6762.5,-607.2
6763.5,-607.2
6764.5,-607.2
6765.5,-607.2
6766.5,-607.2
6767.5,-607.2
6768.5,-607.2
6769.5,-607.2
6770.5,-607.2
6771.5,-607.2
6772.5,-607.2
6773.5,-607.2
6774.5,-607.2
6775.5,-607.2
6776.5,-607.2
6777.5,-607.2
6778.5,-607.2
6779.5,-607.2
6780.5,-607.2
6781.5,-2098.31
6782.5,-835.968
6783.5,-2250.29
6784.5,-835.968
6785.5,-607.2
6786.5,-607.2
6787.5,-607.2
6788.5,-607.2
6789.5,-607.2
6790.5,-607.2
6791.5,-607.2
6792.5,-607.2
6793.5,-607.2
6794.5,-607.2
6795.5,-607.2
6796.5,-607.2
6797.5,-607.2
6798.5,-607.2
6799.5,-607.2
6800.5,-607.2
6801.5,-607.2
6802.5,-607.2
6803.5,-607.2
6804.5,-607.2
6805.5,-607.2
6806.5,-607.2
6807.5,-607.2
6808.5,-607.2
6809.5,-607.2
6810.5,-607.2
6811.5,-607.2
6812.5,-607.2
6813.5,-607.2
6814.5,-607.2
6815.5,-607.2
6816.5,-607.2
6817.5,-607.2
6818.5,-607.2
6819.5,-607.2
6820.5,-607.2
6821.5,-607.2
6822.5,-607.2
6823.5,-607.2
6824.5,-607.2
6825.5,-3698.29
6826.5,59683.7
6827.5,111742
6828.5,111141
6829.5,110775
6830.5,110736
6831.5,111060
6832.5,111795
6833.5,112386
6834.5,110537
6835.5,109720
6836.5,109605
6837.5,74532.8
6838.5,-607.2
6839.5,-607.2
6840.5,-607.2
6841.5,-607.2
6842.5,-607.2
6843.5,-607.2
6844.5,-607.2
6845.5,-607.2
6846.5,-607.2
6847.5,-607.2
6848.5,-607.2
6849.5,-4615.03
6850.5,109088
6851.5,109671
6852.5,108978
6853.5,108677
6854.5,109040
6855.5,109754
6856.5,110861
6857.5,112334
6858.5,114331
6859.5,114669
6860.5,113802
6861.5,113766
6862.5,113701
6863.5,113604
6864.5,113450
6865.5,12724.7
6866.5,-607.2
6867.5,-607.2
6868.5,-607.2
6869.5,-607.2
6870.5,-607.2
6871.5,-607.2
6872.5,-607.2
6873.5,-4643.12
6874.5,109698
6875.5,109663
6876.5,108898
6877.5,108458
6878.5,108700
6879.5,109542
6880.5,110825
6881.5,112373
6882.5,114932
6883.5,115324
6884.5,114374
6885.5,114333
6886.5,114273
6887.5,114181
6888.5,114038
6889.5,27420.3
6890.5,-607.2
6891.5,-607.2
6892.5,-607.2
6893.5,-607.2
6894.5,-607.2
6895.5,-607.2
6896.5,-607.2
6897.5,-4497.24
6898.5,105231
6899.5,110688
6900.5,110102
6901.5,109893
6902.5,110161
6903.5,110752
6904.5,111716
6905.5,112758
6906.5,114062
6907.5,114260
6908.5,114200
6909.5,114113
6910.5,113979
6911.5,38545.1
6912.5,-607.2
6913.5,-607.2
6914.5,-607.2
6915.5,-607.2
6916.5,-607.2
6917.5,-607.2
6918.5,-607.2
6919.5,-607.2
6920.5,-607.2
6921.5,-3764.33
6922.5,64026.3
6923.5,111403
6924.5,110827
6925.5,110917
6926.5,111121
6927.5,114063
6928.5,113965
6929.5,91789.6
6930.5,-607.2
6931.5,-607.2
6932.5,-607.2
6933.5,-607.2
6934.5,-607.2
6935.5,-607.2
6936.5,-607.2
6937.5,-607.2
6938.5,-607.2
6939.5,-607.2
6940.5,-607.2
6941.5,-607.2
6942.5,-607.2
6943.5,-607.2
6944.5,-607.2
6945.5,-607.2
6946.5,-607.2
6947.5,-607.2
6948.5,-607.2
6949.5,-607.2
6950.5,-607.2
6951.5,-607.2
6952.5,-607.2
6953.5,-607.2
6954.5,-607.2
6955.5,-607.2
6956.5,-607.2
6957.5,-607.2
6958.5,-607.2
6959.5,-607.2
6960.5,-607.2
6961.5,-607.2
6962.5,-607.2
6963.5,-607.2
6964.5,-607.2
6965.5,-607.2
6966.5,-607.2
6967.5,-607.2
6968.5,-607.2
6969.5,-2974.25
6970.5,33917.9
6971.5,111971
6972.5,111376
6973.5,111117
6974.5,111233
6975.5,111714
6976.5,112451
6977.5,110748
6978.5,111071
6979.5,32438.2
6980.5,-607.2
6981.5,-607.2
6982.5,-607.2
6983.5,-607.2
6984.5,-607.2
6985.5,-607.2
6986.5,-607.2
6987.5,-607.2
6988.5,-607.2
6989.5,-607.2
6990.5,-607.2
6991.5,-607.2
6992.5,-607.2
6993.5,-3641.19
6994.5,54684.1
6995.5,111387
6996.5,110737
6997.5,110458
6998.5,110659
6999.5,111203
7000.5,112057
7001.5,112359
7002.5,113337
7003.5,113586
7004.5,113508
7005.5,35582.4
7006.5,-607.2
7007.5,-607.2
7008.5,-607.2
7009.5,-607.2
7010.5,-607.2
7011.5,-607.2
7012.5,-607.2
7013.5,-607.2
7014.5,-607.2
7015.5,-607.2
7016.5,-607.2
7017.5,-3692.8
7018.5,58710.2
7019.5,111191
7020.5,110455
7021.5,110197
7022.5,110322
7023.5,113282
7024.5,110545
7025.5,113461
7026.5,74420.5
7027.5,-607.2
7028.5,-607.2
7029.5,-607.2
7030.5,-607.2
7031.5,-607.2
7032.5,-607.2
7033.5,-607.2
7034.5,-607.2
7035.5,-607.2
7036.5,-607.2
7037.5,-607.2
7038.5,-607.2
7039.5,-607.2
7040.5,-607.2
7041.5,-3719.62
7042.5,60869.6
7043.5,111397
7044.5,111008
7045.5,110768
7046.5,110964
7047.5,111448
7048.5,112171
7049.5,113568
7050.5,113616
7051.5,113589
7052.5,22485.2
7053.5,-607.2
7054.5,-607.2
7055.5,-607.2
7056.5,-607.2
7057.5,-607.2
7058.5,-607.2
7059.5,-607.2
7060.5,-607.2
7061.5,-607.2
7062.5,-607.2
7063.5,-607.2
7064.5,-607.2
7065.5,-607.2
7066.5,-607.2
7067.5,-607.2
7068.5,-607.2
7069.5,-6153.67
7070.5,110958
7071.5,111566
7072.5,112400
7073.5,112261
7074.5,62765.1
7075.5,-607.2
7076.5,-607.2
7077.5,-607.2
7078.5,-607.2
7079.5,-607.2
7080.5,-607.2
7081.5,-607.2
7082.5,-607.2
7083.5,-607.2
7084.5,-607.2
7085.5,-607.2
7086.5,-607.2
7087.5,-607.2
7088.5,-607.2
7089.5,-607.2
7090.5,-607.2
7091.5,-2055.11
7092.5,22631.2
7093.5,111319
7094.5,111497
7095.5,111996
7096.5,112489
7097.5,111866
7098.5,67363.2
7099.5,-607.2
7100.5,-607.2
7101.5,-607.2
7102.5,-607.2
7103.5,-607.2
7104.5,-607.2
7105.5,-607.2
7106.5,-607.2
7107.5,-607.2
7108.5,-607.2
7109.5,-607.2
7110.5,-607.2
7111.5,-607.2
7112.5,-607.2
7113.5,-2493.72
7114.5,-468.136
7115.5,111742
7116.5,7637.05
7117.5,-607.2
7118.5,-607.2
7119.5,-4932.72
7120.5,1233.13
7121.5,-2088.36
7122.5,-607.2
7123.5,-607.2
7124.5,-607.2
7125.5,-607.2
7126.5,-607.2
7127.5,-607.2
7128.5,-607.2
7129.5,-607.2
7130.5,-607.2
7131.5,-607.2
7132.5,-607.2
7133.5,-607.2
7134.5,-607.2
7135.5,-607.2
7136.5,-607.2
7137.5,-607.2
7138.5,-2330.41
7139.5,-1783.07
7140.5,43384.3
7141.5,110876
7142.5,109441
7143.5,27987.7
7144.5,-607.2
7145.5,-3534.58
7146.5,-835.968
7147.5,-607.2
7148.5,-607.2
7149.5,-607.2
7150.5,-607.2
7151.5,-607.2
7152.5,-607.2
7153.5,-607.2
7154.5,-607.2
7155.5,-607.2
7156.5,-607.2
7157.5,-607.2
7158.5,-607.2
7159.5,-607.2
7160.5,-607.2
7161.5,-3502.5
7162.5,51846.5
7163.5,111752
7164.5,56447.9
7165.5,-5884.34
7166.5,111450
7167.5,92588
7168.5,-4358.8
7169.5,-835.968
7170.5,-607.2
7171.5,-607.2
7172.5,-607.2
7173.5,-607.2
7174.5,-607.2
7175.5,-607.2
7176.5,-607.2
7177.5,-607.2
7178.5,-607.2
7179.5,-607.2
7180.5,-607.2
7181.5,-607.2
7182.5,-607.2
7183.5,-607.2
7184.5,-607.2
7185.5,-3495.76
7186.5,51737.6
7187.5,111412
7188.5,110704
7189.5,110381
7190.5,110551
7191.5,111184
7192.5,112129
7193.5,112365
7194.5,112656
7195.5,112806
7196.5,112690
7197.5,73044.7
7198.5,-607.2
7199.5,-607.2
7200.5,-607.2
7201.5,-607.2
7202.5,-607.2
7203.5,-607.2
7204.5,-607.2
7205.5,-607.2
7206.5,-607.2
7207.5,-607.2
7208.5,-607.2
7209.5,-3994.01
7210.5,80442.1
7211.5,110711
7212.5,109871
7213.5,109611
7214.5,109893
7215.5,110653
7216.5,111797
7217.5,112398
7218.5,114458
7219.5,113775
7220.5,113696
7221.5,113579
7222.5,76132.4
7223.5,-607.2
7224.5,-607.2
7225.5,-607.2
7226.5,-607.2
7227.5,-607.2
7228.5,-607.2
7229.5,-607.2
7230.5,-607.2
7231.5,-607.2
7232.5,-607.2
7233.5,-3282.17
7234.5,40170.1
7235.5,112525
7236.5,2381.4
7237.5,-835.968
7238.5,-607.2
7239.5,-607.2
7240.5,-607.2
7241.5,-607.2
7242.5,-607.2
7243.5,-607.2
7244.5,-607.2
7245.5,-607.2
7246.5,-607.2
7247.5,-607.2
7248.5,-607.2
7249.5,-607.2
7250.5,-607.2
7251.5,-607.2
7252.5,-607.2
7253.5,-607.2
7254.5,-607.2
7255.5,-607.2
7256.5,-607.2
7257.5,-607.2
7258.5,-607.2
7259.5,-607.2
7260.5,-1903.93
7261.5,-835.968
7262.5,-607.2
7263.5,-607.2
7264.5,-607.2
7265.5,-607.2
7266.5,-607.2
7267.5,-607.2
7268.5,-607.2
7269.5,-607.2
7270.5,-607.2
7271.5,-607.2
7272.5,-607.2
7273.5,-607.2
7274.5,-607.2
7275.5,-607.2
7276.5,-607.2
7277.5,-607.2
7278.5,-607.2
7279.5,-607.2
7280.5,-607.2
7281.5,-607.2
7282.5,-607.2
7283.5,-607.2
7284.5,-607.2
7285.5,-5714.29
7286.5,110491
7287.5,111021
7288.5,111791
7289.5,106311
7290.5,46207.2
7291.5,-607.2
7292.5,-607.2
7293.5,-607.2
7294.5,-607.2
7295.5,-607.2
7296.5,-607.2
7297.5,-607.2
7298.5,-607.2
7299.5,-607.2
7300.5,-607.2
7301.5,-607.2
7302.5,-607.2
7303.5,-607.2
7304.5,-607.2
7305.5,-3259.99
7306.5,45286.6
7307.5,111850
7308.5,111260
7309.5,111176
7310.5,111590
7311.5,112305
7312.5,112097
7313.5,110930
7314.5,111052
7315.5,32432.5
7316.5,-607.2
7317.5,-607.2
7318.5,-607.2
7319.5,-607.2
7320.5,-607.2
7321.5,-607.2
7322.5,-607.2
7323.5,-607.2
7324.5,-607.2
7325.5,-607.2
7326.5,-607.2
7327.5,-607.2
7328.5,-607.2
7329.5,-3089.65
7330.5,40566.2
7331.5,111862
7332.5,111170
7333.5,110859
7334.5,110998
7335.5,111593
7336.5,112492
7337.5,113438
7338.5,112673
7339.5,112531
7340.5,20976.8
7341.5,-607.2
7342.5,-607.2
7343.5,-607.2
7344.5,-607.2
7345.5,-607.2
7346.5,-607.2
7347.5,-607.2
7348.5,-607.2
7349.5,-607.2
7350.5,-607.2
7351.5,-607.2
7352.5,-607.2
7353.5,-3733.69
7354.5,62026.1
7355.5,111257
7356.5,110609
7357.5,110442
7358.5,110782
7359.5,111561
7360.5,112549
7361.5,114077
7362.5,113366
7363.5,113268
7364.5,102613
7365.5,-607.2
7366.5,-607.2
7367.5,-607.2
7368.5,-607.2
7369.5,-607.2
7370.5,-607.2
7371.5,-607.2
7372.5,-607.2
7373.5,-607.2
7374.5,-607.2
7375.5,-607.2
7376.5,-607.2
7377.5,-3241.57
7378.5,45566.2
7379.5,111185
7380.5,110348
7381.5,110301
7382.5,110494
7383.5,111138
7384.5,111912
7385.5,114270
7386.5,113660
7387.5,113568
7388.5,114360
7389.5,34102.4
7390.5,-607.2
7391.5,-607.2
7392.5,-607.2
7393.5,-607.2
7394.5,-607.2
7395.5,-607.2
7396.5,-607.2
7397.5,-607.2
7398.5,-607.2
7399.5,-607.2
7400.5,-607.2
7401.5,-607.2
7402.5,-607.2
7403.5,-2636.03
7404.5,-3645.95
7405.5,-835.968
7406.5,-3749.05
7407.5,-835.968
7408.5,-607.2
7409.5,-607.2
7410.5,-607.2
7411.5,-607.2
7412.5,-607.2
7413.5,-607.2
7414.5,-607.2
7415.5,-607.2
7416.5,-607.2
7417.5,-607.2
7418.5,-607.2
7419.5,-607.2
7420.5,-607.2
7421.5,-607.2
7422.5,-607.2
7423.5,-607.2
7424.5,-607.2
7425.5,-607.2
7426.5,-1814.06
7427.5,-1853.01
7428.5,-3592.17
7429.5,-835.968
7430.5,-607.2
7431.5,-3877.42
7432.5,-835.968
7433.5,-607.2
7434.5,-607.2
7435.5,-607.2
7436.5,-607.2
7437.5,-607.2
7438.5,-607.2
7439.5,-607.2
7440.5,-607.2
7441.5,-607.2
7442.5,-607.2
7443.5,-607.2
7444.5,-607.2
7445.5,-607.2
7446.5,-607.2
7447.5,-607.2
7448.5,-607.2
7449.5,-2787.9
7450.5,38236.3
7451.5,109186
7452.5,108343
7453.5,108191
7454.5,108705
7455.5,109765
7456.5,111159
7457.5,111343
7458.5,112101
7459.5,112295
7460.5,112250
7461.5,112181
7462.5,112077
7463.5,111908
7464.5,-607.2
7465.5,-607.2
7466.5,-607.2
7467.5,-607.2
7468.5,-607.2
7469.5,-607.2
7470.5,-607.2
7471.5,-607.2
7472.5,-607.2
7473.5,-2404.66
7474.5,-3813.25
7475.5,110475
7476.5,111156
7477.5,111518
7478.5,110869
7479.5,111317
7480.5,111872
7481.5,112001
7482.5,80442.8
7483.5,-607.2
7484.5,-607.2
7485.5,-607.2
7486.5,-607.2
7487.5,-607.2
7488.5,-607.2
7489.5,-607.2
7490.5,-607.2
7491.5,-607.2
7492.5,-607.2
7493.5,-607.2
7494.5,-607.2
7495.5,-607.2
7496.5,-607.2
7497.5,-607.2
7498.5,-3334.55
7499.5,-1214.44
7500.5,-607.2
7501.5,-607.2
7502.5,-3644.85
7503.5,37727.8
7504.5,51696.4
7505.5,-835.968
7506.5,-607.2
7507.5,-607.2
7508.5,-607.2
7509.5,-607.2
7510.5,-607.2
7511.5,-607.2
7512.5,-607.2
7513.5,-607.2
7514.5,-607.2
7515.5,-607.2
7516.5,-607.2
7517.5,-607.2
7518.5,-607.2
7519.5,-607.2
7520.5,-607.2
7521.5,-3652.96
7522.5,55047.2
7523.5,111470
7524.5,111065
7525.5,110960
7526.5,111238
7527.5,111933
7528.5,112809
7529.5,111235
7530.5,111411
7531.5,111294
7532.5,45784.2
7533.5,-607.2
7534.5,-607.2
7535.5,-607.2
7536.5,-607.2
7537.5,-607.2
7538.5,-607.2
7539.5,-607.2
7540.5,-607.2
7541.5,-607.2
7542.5,-607.2
7543.5,-607.2
7544.5,-607.2
7545.5,-2792.9
7546.5,33448.1
7547.5,110813
7548.5,110294
7549.5,110167
7550.5,111330
7551.5,112108
7552.5,111887
7553.5,112650
7554.5,112811
7555.5,112663
7556.5,7738.57
7557.5,-607.2
7558.5,-607.2
7559.5,-607.2
7560.5,-607.2
7561.5,-607.2
7562.5,-607.2
7563.5,-607.2
7564.5,-607.2
7565.5,-607.2
7566.5,-607.2
7567.5,-607.2
7568.5,-607.2
7569.5,-2762.63
7570.5,30864.4
7571.5,111995
